UserID,TotalCourses,AvgSpend,DiversityScore,AvgRating,AvgDuration,AdvancedCourses,UserAge,UserGender,Cluster
U00889,1,0.0,1,3.02,9.71,,31,1,2
U00890,2,149.785,2,2.5100000000000002,38.5,,31,1,0
U00891,2,0.0,2,4.195,15.285,1.0,28,1,2
U00892,4,0.0,4,4.0375,33.595,,35,0,2
U00893,12,105.9375,9,2.859166666666667,27.495,6.0,15,0,0
U00894,3,170.64666666666668,3,2.86,33.82666666666667,1.0,28,1,0
U00895,4,137.055,3,4.0225,24.0775,3.0,15,0,0
U00896,4,29.615000000000002,4,3.3525,37.77,3.0,29,1,2
U00897,1,177.34,1,3.89,49.73,1.0,20,0,0
U00898,12,55.26833333333334,8,2.9808333333333334,30.536666666666665,3.0,24,1,2
U00899,1,0.0,1,2.01,15.44,1.0,19,0,2
U00900,2,59.52,2,3.34,35.83,,26,1,2
U00901,1,0.0,1,3.93,48.25,,23,1,2
U00902,2,124.05,2,1.7000000000000002,25.08,,29,0,0
U00903,13,95.28615384615385,9,2.9415384615384617,24.927692307692308,6.0,29,1,0
U00904,1,0.0,1,2.14,8.95,,16,1,2
U00905,1,0.0,1,4.45,15.29,1.0,15,0,2
U00906,1,299.57,1,3.74,48.32,,34,1,3
U00907,12,170.68166666666664,8,3.2266666666666666,29.478333333333335,3.0,23,1,0
U00908,1,0.0,1,3.93,48.25,,16,1,2
U00909,1,0.0,1,2.88,45.13,,35,1,2
U00910,3,122.38,3,2.0500000000000003,24.52333333333333,,20,1,0
U00911,10,99.66499999999999,7,3.318,25.331,3.0,15,1,0
U00912,1,0.0,1,1.91,26.52,,28,0,2
U00913,1,57.32,1,4.74,43.95,1.0,35,1,2
U00914,1,0.0,1,4.11,46.25,,22,0,2
U00915,13,103.35461538461537,8,3.1823076923076923,29.642307692307693,2.0,24,1,0
U00916,1,0.0,1,3.02,9.71,,20,0,2
U00917,15,87.99399999999999,11,3.098,22.328666666666667,8.0,28,1,0
U00918,1,299.57,1,3.74,48.32,,35,0,3
U00919,14,101.095,8,2.8007142857142857,30.62857142857143,5.0,28,0,0
U00920,1,0.0,1,4.1,34.83,,18,1,2
U00921,1,487.92,1,3.64,36.01,1.0,26,0,1
U00922,2,0.0,2,1.4,15.775,1.0,31,1,2
U00923,3,170.64666666666668,3,1.6833333333333333,37.28666666666667,1.0,29,1,0
U00924,1,0.0,1,2.38,16.74,1.0,34,0,2
U00925,2,245.45,2,4.605,6.75,,31,0,3
U00926,2,171.305,2,4.49,24.455,,32,0,0
U00927,2,0.0,2,3.065,20.145,2.0,26,0,2
U00928,12,87.54,9,2.85,17.425833333333333,4.0,33,1,0
U00929,4,111.12,3,3.1875,26.39,2.0,25,1,0
U00930,3,178.1833333333333,3,3.3233333333333337,32.663333333333334,,34,0,0
U00931,1,117.68,1,2.57,48.09,1.0,31,0,0
U00932,1,57.32,1,4.74,43.95,1.0,21,0,2
U00933,1,0.0,1,2.88,45.13,,27,1,2
U00934,1,0.0,1,4.68,15.75,,15,1,2
U00935,1,0.0,1,3.65,32.64,,16,1,2
U00936,1,0.0,1,4.44,1.46,,30,1,2
U00937,1,0.0,1,1.81,9.3,1.0,35,0,2
U00938,1,0.0,1,4.51,48.19,,30,0,2
U00939,1,0.0,1,3.6,1.2,,18,0,2
U00940,1,0.0,1,1.91,26.52,,15,1,2
U00941,2,142.525,2,1.935,30.65,,20,1,0
U00942,1,0.0,1,4.14,31.77,,21,0,2
U00943,2,0.0,2,2.195,16.09,2.0,21,1,2
U00944,1,117.68,1,2.57,48.09,1.0,28,1,0
U00945,1,0.0,1,4.68,15.75,,27,1,2
U00946,1,0.0,1,4.72,42.68,,20,1,2
U00947,1,0.0,1,2.14,8.95,,31,1,2
U00948,3,0.0,3,4.223333333333333,32.346666666666664,,34,0,2
U00949,4,0.0,3,3.165,29.740000000000002,1.0,16,0,2
U00950,1,0.0,1,4.66,5.95,,33,1,2
U00951,2,171.305,2,4.75,11.545,,15,0,0
U00952,2,0.0,2,3.5,20.91,1.0,22,1,2
U00953,3,29.863333333333333,3,2.646666666666667,14.926666666666668,1.0,31,0,2
U00954,2,0.0,2,3.36,29.259999999999998,1.0,21,1,2
U00955,3,0.0,2,3.3800000000000003,18.826666666666664,2.0,35,1,2
U00956,1,327.99,1,1.51,12.13,,21,1,3
U00957,3,70.79666666666667,2,2.6733333333333333,34.57333333333333,2.0,22,0,0
U00958,2,0.0,1,4.550000000000001,3.705,,28,1,2
U00959,13,111.08076923076922,9,3.110769230769231,32.941538461538464,5.0,22,0,0
U00960,1,0.0,1,2.61,48.68,1.0,17,0,2
U00961,14,88.7807142857143,9,3.251428571428572,27.983571428571427,5.0,31,0,0
U00962,1,0.0,1,3.15,22.29,1.0,20,0,2
U00963,2,0.0,2,2.9699999999999998,31.845,1.0,20,1,2
U00964,1,0.0,1,2.98,18.0,1.0,16,1,2
U00965,1,0.0,1,2.14,8.95,,34,1,2
U00966,1,0.0,1,2.43,37.7,,23,1,2
U00967,14,58.339285714285715,8,3.092142857142857,30.58642857142857,4.0,15,0,2
U00968,2,0.0,2,2.525,43.53,,21,0,2
U00969,1,248.1,1,1.2,9.4,,29,0,3
U00970,1,285.05,1,1.96,34.78,,18,0,3
U00971,3,163.63333333333333,3,4.12,15.543333333333335,1.0,19,1,0
U00972,4,147.82999999999998,4,3.6125,31.42,,27,1,0
U00973,1,57.32,1,4.74,43.95,1.0,22,0,2
U00974,1,0.0,1,4.66,5.95,,31,0,2
U00975,1,0.0,1,3.32,48.57,,35,1,2
U00976,12,121.88583333333334,9,3.1658333333333335,28.9175,5.0,30,0,0
U00977,1,0.0,1,2.98,18.0,1.0,33,1,2
U00978,1,0.0,1,4.51,48.19,,18,0,2
U00979,3,0.0,3,4.1433333333333335,36.26,1.0,16,1,2
U00980,1,0.0,1,1.59,6.36,1.0,17,0,2
U00981,13,110.55461538461539,9,2.746923076923077,27.83153846153846,7.0,34,0,0
U00982,1,346.71,1,1.23,3.42,1.0,27,1,3
U00983,1,0.0,1,2.0,15.84,1.0,26,1,2
U00984,1,415.51,1,3.11,28.33,,27,0,1
U00985,1,0.0,1,1.81,9.3,1.0,21,0,2
U00986,2,0.0,1,3.66,29.665,1.0,25,0,2
U00987,1,0.0,1,4.44,1.46,,27,1,2
U00988,1,0.0,1,2.38,16.74,1.0,21,1,2
U00989,12,82.80166666666666,9,2.6199999999999997,21.1125,6.0,26,0,0
U00990,1,0.0,1,4.1,34.83,,20,0,2
U00991,1,89.59,1,2.68,1.55,,30,0,0
U00992,4,238.0775,4,2.8225,26.762500000000003,3.0,22,1,3
U00993,1,326.02,1,2.69,11.31,,17,0,3
U00994,1,0.0,1,4.73,47.7,,29,1,2
U00995,2,0.0,2,2.29,28.75,1.0,27,1,2
U00996,1,0.0,1,4.66,5.95,,24,0,2
U00997,15,30.699333333333335,8,3.1686666666666667,22.838,7.0,34,1,2
U00998,2,163.995,2,2.555,6.665,,18,0,0
U00999,1,0.0,1,4.51,48.19,,33,1,2
U01000,12,95.95166666666665,7,3.4483333333333337,35.538333333333334,5.0,16,1,0
U01001,1,0.0,1,3.45,33.93,,18,0,2
U01002,1,0.0,1,3.15,22.29,1.0,19,0,2
U01003,1,0.0,1,2.0,15.84,1.0,35,0,2
U01004,1,415.51,1,3.11,28.33,,16,1,1
U01005,1,119.04,1,2.75,23.41,,19,0,0
U01006,2,18.945,2,1.8650000000000002,30.905,1.0,19,0,2
U01007,1,0.0,1,4.1,34.83,,30,0,2
U01008,2,0.0,2,3.24,23.165000000000003,,18,0,2
U01009,1,0.78,1,3.89,44.96,1.0,15,1,2
U01010,1,0.0,1,2.61,48.68,1.0,35,1,2
U01011,1,248.1,1,1.2,9.4,,18,0,3
U01012,1,327.99,1,1.51,12.13,,35,1,3
U01013,3,99.85666666666667,3,2.8033333333333332,24.493333333333336,2.0,22,0,0
U01014,3,0.0,3,3.366666666666667,24.47666666666667,2.0,17,0,2
U01015,15,79.52266666666667,9,3.234,29.112666666666666,5.0,29,0,0
U01016,2,28.66,2,3.165,25.155,2.0,27,1,2
U01017,2,305.53499999999997,1,2.325,23.045,,21,1,3
U01018,1,0.0,1,4.14,31.77,,23,1,2
U01019,1,0.0,1,4.14,31.77,,27,0,2
U01020,12,97.42916666666666,9,2.72,22.503333333333334,3.0,28,0,0
U01021,2,0.0,2,3.355,44.474999999999994,,29,1,2
U01022,13,66.86923076923077,10,3.6884615384615387,35.52538461538462,2.0,17,0,0
U01023,2,0.0,2,4.22,48.22,,18,0,2
U01024,3,162.64000000000001,2,4.246666666666667,14.473333333333334,1.0,17,1,0
U01025,1,490.9,1,4.55,7.55,,34,0,1
U01026,1,0.0,1,4.14,31.77,,33,1,2
U01027,2,0.0,2,2.3,38.625,,32,0,2
U01028,2,163.995,2,2.195,28.630000000000003,,23,1,0
U01029,1,119.04,1,2.75,23.41,,15,0,0
U01030,1,0.0,1,4.72,42.68,,23,1,2
U01031,13,118.41384615384617,8,3.331538461538462,25.633846153846154,5.0,15,0,0
U01032,14,99.255,10,3.386428571428571,28.205000000000002,7.0,16,0,0
U01033,13,140.80769230769232,7,3.1692307692307695,33.183076923076925,5.0,30,0,0
U01034,12,12.4225,7,3.2566666666666664,32.11666666666667,4.0,18,1,2
U01035,3,257.6566666666667,2,2.47,26.69666666666667,2.0,33,0,3
U01036,1,0.0,1,1.59,6.36,1.0,35,0,2
U01037,1,415.51,1,3.11,28.33,,32,1,1
U01038,1,342.61,1,4.84,17.14,,33,0,3
U01039,1,0.0,1,4.94,42.59,,21,1,2
U01040,1,285.05,1,1.96,34.78,,21,1,3
U01041,1,0.0,1,2.67,40.07,1.0,23,1,2
U01042,1,0.0,1,3.45,33.93,,26,0,2
U01043,4,14.33,3,2.515,25.805,3.0,19,1,2
U01044,1,0.0,1,2.67,40.07,1.0,31,1,2
U01045,2,0.0,2,3.24,23.165000000000003,,32,1,2
U01046,1,53.86,1,2.47,47.08,,28,1,2
U01047,1,0.0,1,4.51,48.19,,29,1,2
U01048,1,0.0,1,1.81,9.3,1.0,16,1,2
U01049,2,0.0,1,3.335,21.175,,34,0,2
U01050,1,0.0,1,1.91,26.52,,25,1,2
U01051,2,0.0,2,3.23,15.364999999999998,2.0,18,1,2
U01052,2,0.0,2,4.62,47.945,,22,1,2
U01053,1,0.0,1,3.02,9.71,,26,1,2
U01054,2,0.0,2,2.21,28.990000000000002,2.0,20,1,2
U01055,1,0.0,1,4.73,47.7,,22,1,2
U01056,2,0.39,2,3.91,46.605000000000004,1.0,15,0,2
U01057,1,0.0,1,4.1,34.83,,33,0,2
U01058,2,303.325,2,2.25,35.165,1.0,34,1,3
U01059,1,0.0,1,4.72,42.68,,30,0,2
U01060,1,119.04,1,2.75,23.41,,34,1,0
U01061,2,171.305,1,4.76,16.445,,22,1,0
U01062,1,0.0,1,4.45,15.29,1.0,22,1,2
U01063,1,0.0,1,2.67,40.07,1.0,31,1,2
U01064,2,243.96,2,4.16,25.88,1.0,26,1,3
U01065,4,81.9975,4,2.6574999999999998,19.435000000000002,2.0,15,0,0
U01066,12,80.84750000000001,7,2.953333333333333,20.226666666666667,4.0,19,1,0
U01067,1,0.0,1,1.91,26.52,,17,0,2
U01068,2,0.0,2,4.2700000000000005,21.895000000000003,,32,1,2
U01069,1,0.0,1,4.94,42.59,,35,0,2
U01070,1,0.0,1,4.14,31.77,,32,0,2
U01071,2,248.72,2,2.5549999999999997,28.835,1.0,19,1,3
U01072,1,327.99,1,1.51,12.13,,32,0,3
U01073,2,374.325,2,3.7300000000000004,29.92,1.0,23,0,1
U01074,1,0.0,1,1.59,6.36,1.0,26,1,2
U01075,2,245.45,2,3.9349999999999996,28.06,,17,0,3
U01076,1,0.0,1,4.45,15.29,1.0,20,0,2
U01077,2,245.45,2,3.3449999999999998,8.25,,24,1,3
U01078,2,0.0,2,2.795,33.34,2.0,27,0,2
U01079,13,2.914615384615385,7,2.927692307692308,27.553846153846152,5.0,21,0,2
U01080,1,117.68,1,2.57,48.09,1.0,30,1,0
U01081,1,326.02,1,2.69,11.31,,26,1,3
U01082,1,0.0,1,4.1,34.83,,25,0,2
U01083,15,118.636,11,3.182666666666667,28.552,6.0,29,0,0
U01084,13,166.59846153846152,8,3.3153846153846156,25.39923076923077,4.0,24,0,0
U01085,2,59.52,2,2.59,30.555,,26,1,2
U01086,1,117.68,1,2.57,48.09,1.0,29,1,0
U01087,1,299.57,1,3.74,48.32,,19,0,3
U01088,2,225.79,2,3.045,45.695,1.0,21,0,3
U01089,1,0.0,1,2.14,8.95,,17,1,2
U01090,2,0.0,2,3.1950000000000003,22.220000000000002,,25,1,2
U01091,2,0.0,2,4.42,46.975,,29,1,2
U01092,15,141.31066666666666,9,3.2646666666666664,33.148,4.0,34,1,0
U01093,1,0.0,1,3.85,19.53,,23,1,2
U01094,2,142.525,2,3.345,41.24,,30,0,0
U01095,1,0.0,1,4.51,48.19,,21,1,2
U01096,16,48.107499999999995,7,2.90875,29.665,6.0,18,0,2
U01097,1,0.0,1,2.67,40.07,1.0,29,1,2
U01098,4,295.4375,3,2.6825,36.9025,2.0,17,1,3
U01099,1,0.0,1,4.79,29.37,1.0,35,1,2
U01100,3,0.0,3,2.606666666666667,14.209999999999999,2.0,24,1,2
U01101,1,0.0,1,2.01,15.44,1.0,33,0,2
U01102,2,138.185,2,3.83,45.715,1.0,23,1,0
U01103,4,98.565,4,2.9050000000000002,31.2725,3.0,22,0,0
U01104,1,0.78,1,3.89,44.96,1.0,29,0,2
U01105,1,0.0,1,2.38,16.74,1.0,27,0,2
U01106,1,327.99,1,1.51,12.13,,31,0,3
U01107,1,0.0,1,3.64,42.7,,30,1,2
U01108,4,69.0925,4,2.48,36.3925,1.0,16,0,0
U01109,1,0.0,1,2.0,15.84,1.0,24,1,2
U01110,2,18.945,1,1.9849999999999999,32.09,2.0,23,1,2
U01111,1,0.0,1,1.13,16.33,,31,0,2
U01112,1,212.39,1,3.15,22.89,1.0,24,1,3
U01113,1,487.92,1,3.64,36.01,1.0,22,1,1
U01114,1,0.0,1,3.02,9.71,,32,0,2
U01115,1,327.99,1,1.51,12.13,,18,0,3
U01116,1,0.0,1,1.59,6.36,1.0,21,1,2
U01117,1,0.0,1,2.43,37.7,,23,1,2
U01118,1,119.04,1,2.75,23.41,,31,0,0
U01119,1,0.0,1,2.43,37.7,,17,1,2
U01120,1,117.68,1,2.57,48.09,1.0,35,1,0
U01121,1,117.68,1,2.57,48.09,1.0,20,0,0
U01122,2,106.195,1,3.795,12.175,1.0,29,1,0
U01123,15,114.684,10,2.884666666666667,25.49,5.0,29,1,0
U01124,3,114.20333333333333,3,3.01,20.026666666666667,2.0,30,1,0
U01125,2,0.0,2,3.9400000000000004,34.995000000000005,1.0,32,1,2
U01126,2,0.0,2,4.395,31.0,,15,0,2
U01127,3,39.68,3,3.9766666666666666,28.8,1.0,28,1,2
U01128,2,0.0,2,4.39,25.29,,31,1,2
U01129,1,326.02,1,2.69,11.31,,28,1,3
U01130,1,53.86,1,2.47,47.08,,28,0,2
U01131,3,0.26,3,2.5366666666666666,29.53,2.0,25,0,2
U01132,4,106.36,3,2.615,35.08,1.0,27,1,0
U01133,1,0.0,1,4.51,48.19,,35,1,2
U01134,3,0.0,3,3.0833333333333335,18.633333333333336,1.0,19,1,2
U01135,1,0.0,1,2.61,48.68,1.0,22,0,2
U01136,1,212.39,1,3.15,22.89,1.0,35,0,3
U01137,2,243.96,2,2.385,26.169999999999998,1.0,28,1,3
U01138,1,89.59,1,2.68,1.55,,22,1,0
U01139,1,0.0,1,3.85,19.53,,22,1,2
U01140,1,119.04,1,2.75,23.41,,29,1,0
U01141,1,276.37,1,2.72,48.84,1.0,17,1,3
U01142,2,0.0,2,3.245,12.525,1.0,27,0,2
U01143,14,72.72785714285715,10,2.850714285714286,29.067857142857143,4.0,31,0,0
U01144,2,173.355,2,2.415,2.31,1.0,29,1,0
U01145,1,472.28,1,4.74,11.0,,15,1,1
U01146,13,13.701538461538462,9,3.130769230769231,26.713846153846152,5.0,15,0,2
U01147,1,0.0,1,2.43,37.7,,15,0,2
U01148,2,0.0,2,3.3,44.16,1.0,28,0,2
U01149,4,315.9675,3,3.72,31.509999999999998,1.0,26,1,3
U01150,1,53.86,1,2.47,47.08,,20,0,2
U01151,14,77.51142857142857,8,2.6735714285714285,22.727857142857143,5.0,28,1,0
U01152,1,346.71,1,1.23,3.42,1.0,34,0,3
U01153,1,342.61,1,4.84,17.14,,15,1,3
U01154,2,0.0,2,3.125,5.380000000000001,1.0,24,0,2
U01155,4,53.0975,4,2.525,22.425,2.0,32,1,2
U01156,2,0.0,2,3.34,15.795,1.0,30,0,2
U01157,4,121.98,4,3.355,11.5075,2.0,31,1,0
U01158,12,101.16083333333331,10,3.486666666666667,26.348333333333333,2.0,35,0,0
U01159,1,0.0,1,4.72,42.68,,26,1,2
U01160,4,66.5625,4,2.885,28.9175,2.0,15,1,0
U01161,1,0.0,1,4.1,34.83,,33,0,2
U01162,1,0.0,1,1.81,9.3,1.0,19,1,2
U01163,13,132.30307692307693,4,3.1576923076923076,27.026153846153843,7.0,24,0,0
U01164,1,0.0,1,2.67,40.07,1.0,25,1,2
U01165,2,173.355,2,2.415,2.31,1.0,24,0,0
U01166,2,142.525,2,2.315,37.425,1.0,21,0,0
U01167,11,58.69909090909091,9,2.639090909090909,29.26,6.0,16,1,2
U01168,1,37.89,1,1.3,24.11,1.0,27,1,2
U01169,1,0.0,1,4.73,47.7,,31,1,2
U01170,14,195.6457142857143,8,3.0435714285714286,20.926428571428573,5.0,27,1,0
U01171,1,327.99,1,1.51,12.13,,19,0,3
U01172,3,100.66000000000001,3,3.516666666666666,22.373333333333335,1.0,30,0,0
U01173,3,115.57,3,2.6733333333333333,16.21,3.0,26,1,0
U01174,1,89.59,1,2.68,1.55,,15,1,0
U01175,1,0.0,1,1.52,2.87,1.0,20,1,2
U01176,3,0.0,3,3.823333333333333,26.913333333333338,1.0,20,0,2
U01177,13,41.45076923076923,9,3.083076923076923,29.044615384615383,3.0,16,0,2
U01178,2,0.0,2,2.78,29.58,,21,1,2
U01179,2,297.405,2,1.2149999999999999,6.41,1.0,31,1,3
U01180,13,131.3530769230769,10,3.05,25.287692307692307,7.0,18,0,0
U01181,1,0.0,1,3.85,19.53,,27,1,2
U01182,3,127.77999999999999,3,3.19,21.403333333333336,1.0,25,1,0
U01183,2,0.0,2,2.455,27.465,1.0,21,1,2
U01184,1,53.86,1,2.47,47.08,,31,0,2
U01185,2,335.315,2,2.035,48.14,1.0,28,0,3
U01186,1,0.0,1,3.64,42.7,,34,0,2
U01187,1,0.0,1,2.38,16.74,1.0,35,1,2
U01188,1,0.0,1,1.73,38.49,,24,0,2
U01189,1,0.0,1,4.11,46.25,,28,0,2
U01190,1,0.0,1,4.94,42.59,,31,0,2
U01191,1,472.28,1,4.74,11.0,,28,1,1
U01192,1,0.0,1,4.11,46.25,,20,1,2
U01193,2,243.96,2,2.58,19.439999999999998,2.0,20,1,3
U01194,1,0.0,1,2.2,40.76,,32,1,2
U01195,1,487.92,1,3.64,36.01,1.0,23,0,1
U01196,2,138.575,2,3.305,46.900000000000006,2.0,21,1,0
U01197,14,45.21071428571429,9,3.2135714285714285,30.28142857142857,5.0,28,0,2
U01198,1,0.0,1,1.52,2.87,1.0,33,1,2
U01199,1,0.0,1,2.67,40.07,1.0,17,1,2
U01200,1,0.0,1,2.2,40.76,,15,1,2
U01201,1,177.34,1,3.89,49.73,1.0,28,0,0
U01202,1,0.0,1,4.45,15.29,1.0,29,1,2
U01203,16,114.225625,11,3.033125,27.240625,9.0,15,0,0
U01204,3,0.0,2,1.8499999999999999,21.076666666666668,2.0,17,1,2
U01205,2,165.035,2,2.86,35.49,2.0,27,0,0
U01206,1,37.89,1,1.3,24.11,1.0,15,1,2
U01207,1,0.0,1,4.73,47.7,,30,1,2
U01208,1,0.0,1,4.11,46.25,,27,1,2
U01209,2,0.0,2,3.915,48.379999999999995,,20,0,2
U01210,1,0.0,1,4.45,15.29,1.0,22,1,2
U01211,1,490.9,1,4.55,7.55,,32,1,1
U01212,1,0.0,1,4.45,15.29,1.0,18,1,2
U01213,1,177.34,1,3.89,49.73,1.0,20,1,0
U01214,1,0.0,1,1.81,9.3,1.0,31,1,2
U01215,1,490.9,1,4.55,7.55,,15,1,1
U01216,1,37.89,1,1.3,24.11,1.0,15,0,2
U01217,1,0.0,1,4.11,46.25,,25,1,2
U01218,1,487.92,1,3.64,36.01,1.0,34,0,1
U01219,1,117.68,1,2.57,48.09,1.0,16,0,0
U01220,1,285.05,1,1.96,34.78,,29,1,3
U01221,13,95.88615384615385,8,2.833846153846154,30.984615384615385,6.0,32,0,0
U01222,3,138.50333333333333,2,3.4766666666666666,29.22,1.0,19,1,0
U01223,1,0.0,1,4.66,5.95,,23,1,2
U01224,11,151.1518181818182,8,2.8445454545454547,21.61909090909091,5.0,23,1,0
U01225,2,0.0,2,3.8499999999999996,18.015,,30,1,2
U01226,2,138.185,2,2.0,38.760000000000005,1.0,31,1,0
U01227,1,327.99,1,1.51,12.13,,15,0,3
U01228,4,108.0375,3,1.5775000000000001,29.2425,2.0,28,0,0
U01229,2,0.0,2,3.62,21.950000000000003,,27,1,2
U01230,3,12.63,3,3.6566666666666667,38.13333333333333,1.0,23,1,2
U01231,14,128.19071428571428,9,3.055,31.279285714285713,7.0,21,1,0
U01232,1,0.0,1,3.65,32.64,,27,1,2
U01233,11,142.23181818181817,8,3.039090909090909,27.46090909090909,1.0,28,0,0
U01234,1,0.0,1,2.98,18.0,1.0,27,0,2
U01235,14,118.50785714285713,9,3.307857142857143,26.712142857142858,7.0,27,1,0
U01236,1,0.0,1,3.6,1.2,,20,1,2
U01237,13,98.41692307692308,8,3.4476923076923076,26.626923076923074,3.0,24,0,0
U01238,1,0.0,1,3.6,1.2,,35,0,2
U01239,12,181.88916666666668,9,3.0233333333333334,17.6975,4.0,20,0,0
U01240,1,0.0,1,1.81,9.3,1.0,16,0,2
U01241,2,0.0,2,3.225,15.565,2.0,25,0,2
U01242,2,18.945,2,1.8399999999999999,20.424999999999997,2.0,22,0,2
U01243,2,163.01,2,2.65,29.995,1.0,31,1,0
U01244,14,130.67285714285714,11,3.2357142857142853,27.36642857142857,9.0,30,1,0
U01245,1,0.0,1,3.64,42.7,,35,0,2
U01246,2,0.0,2,2.44,30.39,1.0,27,0,2
U01247,1,0.0,1,3.02,9.71,,19,0,2
U01248,2,0.39,2,3.25,46.82,2.0,16,0,2
U01249,14,145.10785714285714,9,3.187857142857143,25.21357142857143,2.0,25,0,0
U01250,15,38.556666666666665,10,3.1373333333333333,30.166,6.0,27,1,2
U01251,2,0.0,2,2.49,16.92,2.0,29,0,2
U01252,1,415.51,1,3.11,28.33,,19,1,1
U01253,1,212.39,1,3.15,22.89,1.0,17,0,3
U01254,1,0.0,1,1.81,9.3,1.0,23,0,2
U01255,4,44.53,4,3.235,33.105,4.0,29,1,2
U01256,1,0.0,1,2.43,37.7,,32,0,2
U01257,2,0.0,2,3.35,27.945,1.0,29,1,2
U01258,4,209.40249999999997,4,2.335,16.25,1.0,25,0,3
U01259,1,394.26,1,1.35,47.44,,18,1,1
U01260,1,0.0,1,3.65,32.64,,31,1,2
U01261,13,118.75384615384617,10,2.8592307692307695,27.014615384615386,6.0,25,0,0
U01262,4,144.3775,4,3.2975000000000003,23.552500000000002,1.0,29,1,0
U01263,1,490.9,1,4.55,7.55,,17,1,1
U01264,1,0.0,1,4.94,42.59,,15,0,2
U01265,2,0.0,2,2.525,28.405,2.0,23,0,2
U01266,14,139.35,8,2.567142857142857,24.414285714285715,6.0,18,1,0
U01267,14,112.96142857142857,11,2.7257142857142855,25.542142857142856,5.0,30,1,0
U01268,13,91.71076923076923,9,3.413846153846154,27.932307692307692,5.0,33,0,0
U01269,1,326.02,1,2.69,11.31,,25,1,3
U01270,2,0.0,2,3.83,35.239999999999995,1.0,19,0,2
U01271,1,0.0,1,1.91,26.52,,23,1,2
U01272,1,0.0,1,4.45,15.29,1.0,16,1,2
U01273,1,0.0,1,3.64,42.7,,31,1,2
U01274,1,346.71,1,1.23,3.42,1.0,32,1,3
U01275,1,0.0,1,4.94,42.59,,35,0,2
U01276,2,0.0,2,3.8499999999999996,18.015,,27,1,2
U01277,12,14.778333333333334,8,3.4341666666666666,32.7275,4.0,26,1,2
U01278,2,44.795,2,3.0,25.06,,16,1,2
U01279,3,99.85666666666667,3,2.7866666666666666,37.48,2.0,29,1,0
U01280,12,76.1375,7,2.533333333333333,25.911666666666665,3.0,26,1,0
U01281,13,67.37692307692308,10,3.0923076923076924,21.172307692307694,5.0,23,1,0
U01282,3,0.0,3,3.64,34.14333333333334,,26,0,2
U01283,1,0.0,1,1.81,9.3,1.0,15,0,2
U01284,15,162.51666666666668,11,3.1086666666666667,27.209333333333333,6.0,34,1,0
U01285,4,0.195,2,2.8875,28.3175,2.0,35,1,2
U01286,13,140.09153846153848,7,3.326923076923077,23.333846153846153,5.0,27,0,0
U01287,12,164.26583333333335,9,3.0658333333333334,30.011666666666667,3.0,33,1,0
U01288,2,88.67,2,3.91,48.989999999999995,1.0,18,0,0
U01289,1,0.0,1,2.61,48.68,1.0,35,1,2
U01290,14,36.20285714285715,10,2.982142857142857,30.49285714285714,4.0,16,0,2
U01291,1,0.0,1,2.67,40.07,1.0,34,1,2
U01292,1,0.0,1,2.67,40.07,1.0,29,0,2
U01293,1,394.26,1,1.35,47.44,,33,0,1
U01294,1,0.0,1,2.61,48.68,1.0,30,0,2
U01295,4,98.8525,4,3.4475,29.0325,1.0,34,1,0
U01296,1,0.0,1,4.68,15.75,,21,1,2
U01297,1,0.0,1,1.81,9.3,1.0,27,0,2
U01298,1,0.0,1,4.44,1.46,,22,1,2
U01299,1,0.0,1,4.72,42.68,,28,1,2
U01300,1,0.0,1,3.15,22.29,1.0,19,0,2
U01301,1,0.0,1,4.44,1.46,,27,0,2
U01302,2,0.0,2,3.885,31.93,1.0,19,1,2
U01303,2,58.84,2,3.25,48.17,1.0,23,1,2
U01304,2,0.0,2,2.995,14.24,,33,1,2
U01305,3,0.0,3,2.76,12.516666666666666,2.0,22,1,2
U01306,1,0.0,1,2.67,40.07,1.0,22,0,2
U01307,1,0.0,1,4.45,15.29,1.0,16,1,2
U01308,1,0.0,1,2.38,16.74,1.0,23,0,2
U01309,2,0.0,2,2.83,24.04,1.0,35,0,2
U01310,3,0.0,3,3.606666666666667,43.25333333333333,1.0,21,1,2
U01311,1,327.99,1,1.51,12.13,,27,0,3
U01312,1,0.0,1,2.61,48.68,1.0,16,0,2
U01313,3,82.7,3,3.5500000000000003,33.26,,31,0,0
U01314,2,149.785,2,3.9250000000000003,47.285,,26,1,0
U01315,13,143.8476923076923,9,2.9376923076923074,26.057692307692307,6.0,33,0,0
U01316,1,0.0,1,3.15,22.29,1.0,31,1,2
U01317,1,0.0,1,1.59,6.36,1.0,32,1,2
U01318,14,95.51071428571429,11,3.0364285714285715,20.99142857142857,6.0,18,1,0
U01319,1,0.0,1,4.72,42.68,,25,0,2
U01320,4,71.2625,4,2.83,32.870000000000005,1.0,20,0,0
U01321,14,60.92428571428571,8,2.7807142857142857,22.413571428571426,6.0,35,0,2
U01322,12,63.38666666666668,8,3.393333333333333,27.973333333333333,6.0,26,1,0
U01323,2,0.0,2,3.6500000000000004,26.73,,15,0,2
U01324,1,0.0,1,4.66,5.95,,24,0,2
U01325,2,88.67,2,3.25,49.205,2.0,18,1,0
U01326,2,0.39,2,4.275,25.455000000000002,1.0,15,1,2
U01327,1,487.92,1,3.64,36.01,1.0,23,0,1
U01328,1,248.1,1,1.2,9.4,,27,0,3
U01329,1,276.37,1,2.72,48.84,1.0,15,1,3
