UserID,CourseID,TransactionDate,Amount,PaymentMethod,TeacherID,UserName,UserAge,UserGender,CourseName,CourseCategory,CourseType,CourseLevel,CoursePrice,CourseDuration,CourseRating,TeacherName,Expertise,YearsOfExperience,TeacherRating,Year,Month
U00631,CR00010,2025-01-23,0.0,Bank Transfer,TC00051,heathdonna,20,Male,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,John Obrien,Design,2,1.77,2025,1
U00637,CR00001,2025-01-22,472.28,Credit Card,TC00009,kbrandt,22,Female,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Alexander Tucker,Project Management,2,2.22,2025,1
U00637,CR00055,2025-12-18,57.32,Bank Transfer,TC00045,kbrandt,22,Female,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Emily Gutierrez,Web Development,5,1.07,2025,12
U00640,CR00050,2025-03-02,490.9,Bank Transfer,TC00027,jon73,31,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Laurie Michael,Artificial Intelligence,3,1.55,2025,3
U00652,CR00054,2025-04-01,0.0,PayPal,TC00026,cwebb,16,Female,Backend Development with Node.js,Web Development,Free,Beginner,0.0,48.57,3.32,Patrick Wilson,Web Development,1,2.83,2025,4
U00652,CR00034,2025-01-24,394.26,Credit Card,TC00031,cwebb,16,Female,Data Encryption,Cybersecurity,Paid,Intermediate,394.26,47.44,1.35,Brenda Mercer,Cybersecurity,1,1.86,2025,1
U00660,CR00047,2025-05-10,89.59,Bank Transfer,TC00027,gardnerjohn,22,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Laurie Michael,Artificial Intelligence,3,1.55,2025,5
U00660,CR00012,2025-06-19,487.92,PayPal,TC00028,gardnerjohn,22,Male,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Timothy Bailey,Business,3,1.06,2025,6
U00662,CR00015,2025-12-04,285.05,PayPal,TC00028,greggcarter,30,Female,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Timothy Bailey,Business,3,1.06,2025,12
U00671,CR00014,2025-04-01,0.0,Bank Transfer,TC00028,brandonsteele,18,Female,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Timothy Bailey,Business,3,1.06,2025,4
U00672,CR00020,2025-10-09,0.0,Bank Transfer,TC00047,andersonanita,15,Male,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Brad Griffin,Design,4,1.79,2025,10
U00676,CR00017,2025-09-02,0.0,PayPal,TC00017,qwilliams,32,Male,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Brian Perez,Digital Marketing,4,2.33,2025,9
U00676,CR00008,2025-09-20,0.0,Bank Transfer,TC00003,qwilliams,32,Male,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Amber Torres,Design,4,1.56,2025,9
U00689,CR00007,2025-02-05,0.0,Credit Card,TC00047,mary45,19,Female,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Brad Griffin,Design,4,1.79,2025,2
U00689,CR00026,2025-02-28,0.0,Bank Transfer,TC00025,mary45,19,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Justin Pham,Web Development,4,2.17,2025,2
U00696,CR00037,2025-05-25,0.0,Bank Transfer,TC00014,edwardbryant,25,Male,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Susan Randolph,Project Management,3,2.45,2025,5
U00698,CR00017,2025-07-20,0.0,PayPal,TC00034,petersonkaren,32,Female,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Brandon Dawson,Web Development,3,2.79,2025,7
U00698,CR00051,2025-06-02,37.89,PayPal,TC00045,petersonkaren,32,Female,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,Emily Gutierrez,Web Development,5,1.07,2025,6
U00736,CR00026,2025-07-22,0.0,Bank Transfer,TC00025,yarmstrong,19,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Justin Pham,Web Development,4,2.17,2025,7
U00737,CR00024,2025-05-15,117.68,PayPal,TC00010,david99,18,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Frances Sanchez,Data Science,1,2.18,2025,5
U00737,CR00047,2025-01-29,89.59,Credit Card,TC00027,david99,18,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Laurie Michael,Artificial Intelligence,3,1.55,2025,1
U00747,CR00052,2025-10-24,0.0,PayPal,TC00034,scruz,28,Female,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Brandon Dawson,Web Development,3,2.79,2025,10
U00748,CR00013,2025-01-15,0.0,Credit Card,TC00028,gyang,30,Female,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,Timothy Bailey,Business,3,1.06,2025,1
U00748,CR00053,2025-11-01,0.0,Bank Transfer,TC00034,gyang,30,Female,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Brandon Dawson,Web Development,3,2.79,2025,11
U00753,CR00020,2025-09-06,0.0,PayPal,TC00026,fallen,28,Male,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Patrick Wilson,Web Development,1,2.83,2025,9
U00753,CR00004,2025-02-25,0.0,PayPal,TC00026,fallen,28,Male,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Patrick Wilson,Web Development,1,2.83,2025,2
U00764,CR00019,2025-04-24,0.0,Credit Card,TC00043,millerjay,18,Male,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,John Williams,Project Management,1,1.05,2025,4
U00764,CR00018,2025-04-03,0.0,Credit Card,TC00034,millerjay,18,Male,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,Brandon Dawson,Web Development,3,2.79,2025,4
U00771,CR00015,2025-01-19,285.05,Bank Transfer,TC00028,ashley15,18,Male,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Timothy Bailey,Business,3,1.06,2025,1
U00801,CR00049,2025-01-02,415.51,Bank Transfer,TC00027,pmorse,32,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Laurie Michael,Artificial Intelligence,3,1.55,2025,1
U00801,CR00026,2025-09-19,0.0,PayPal,TC00031,pmorse,32,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Brenda Mercer,Cybersecurity,1,1.86,2025,9
U00831,CR00009,2025-07-21,0.0,Bank Transfer,TC00003,stephanie39,18,Male,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Amber Torres,Design,4,1.56,2025,7
U00831,CR00027,2025-08-01,0.0,PayPal,TC00043,stephanie39,18,Male,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,John Williams,Project Management,1,1.05,2025,8
U00843,CR00006,2025-01-15,276.37,Bank Transfer,TC00003,danielrivera,21,Male,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Amber Torres,Design,4,1.56,2025,1
U00845,CR00041,2025-08-18,53.86,Bank Transfer,TC00044,larry84,25,Female,Financial Accounting,Finance,Paid,Beginner,53.86,47.08,2.47,Barbara Maynard,Finance,4,2.61,2025,8
U00853,CR00020,2025-06-01,0.0,Credit Card,TC00003,qhancock,24,Male,Email Marketing,Marketing,Free,Intermediate,0.0,46.25,4.11,Amber Torres,Design,4,1.56,2025,6
U00853,CR00030,2025-03-01,0.0,Bank Transfer,TC00025,qhancock,24,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Justin Pham,Web Development,4,2.17,2025,3
U00867,CR00007,2025-11-24,0.0,PayPal,TC00047,kadams,30,Male,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Brad Griffin,Design,4,1.79,2025,11
U00875,CR00055,2025-09-07,57.32,PayPal,TC00026,lauren47,23,Male,Full-Stack Web Development,Web Development,Paid,Advanced,57.32,43.95,4.74,Patrick Wilson,Web Development,1,2.83,2025,9
U00920,CR00042,2025-05-20,0.0,PayPal,TC00044,robertortiz,18,Female,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Barbara Maynard,Finance,4,2.61,2025,5
U00921,CR00012,2025-07-12,487.92,PayPal,TC00028,nharris,26,Male,Business Strategy,Business,Paid,Advanced,487.92,36.01,3.64,Timothy Bailey,Business,3,1.06,2025,7
U00922,CR00008,2025-02-12,0.0,Bank Transfer,TC00051,rwilliams,31,Female,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,John Obrien,Design,2,1.77,2025,2
U00922,CR00005,2025-03-11,0.0,Credit Card,TC00025,rwilliams,31,Female,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Justin Pham,Web Development,4,2.17,2025,3
U00925,CR00059,2025-11-28,0.0,PayPal,TC00038,tjackson,31,Male,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Jeffrey Clark,Digital Marketing,1,2.38,2025,11
U00925,CR00050,2025-03-06,490.9,Bank Transfer,TC00027,tjackson,31,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Laurie Michael,Artificial Intelligence,3,1.55,2025,3
U00941,CR00031,2025-05-19,0.0,PayPal,TC00031,riceemily,20,Female,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Brenda Mercer,Cybersecurity,1,1.86,2025,5
U00941,CR00015,2025-07-30,285.05,Credit Card,TC00028,riceemily,20,Female,Leadership Essentials,Business,Paid,Beginner,285.05,34.78,1.96,Timothy Bailey,Business,3,1.06,2025,7
U00950,CR00059,2025-11-16,0.0,PayPal,TC00036,loricruz,33,Female,Affiliate Marketing,Digital Marketing,Free,Intermediate,0.0,5.95,4.66,Brenda Mclean,Digital Marketing,4,1.39,2025,11
U00952,CR00003,2025-05-04,0.0,Bank Transfer,TC00038,fullerlaura,22,Female,C++ for Beginners,Programming,Free,Beginner,0.0,19.53,3.85,Jeffrey Clark,Digital Marketing,1,2.38,2025,5
U00952,CR00014,2025-04-07,0.0,Bank Transfer,TC00028,fullerlaura,22,Female,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Timothy Bailey,Business,3,1.06,2025,4
U00963,CR00018,2025-05-23,0.0,PayPal,TC00038,xespinoza,20,Female,Social Media Marketing,Marketing,Free,Advanced,0.0,15.44,2.01,Jeffrey Clark,Digital Marketing,1,2.38,2025,5
U00963,CR00033,2025-08-13,0.0,Bank Transfer,TC00031,xespinoza,20,Female,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Brenda Mercer,Cybersecurity,1,1.86,2025,8
U00977,CR00019,2025-09-14,0.0,PayPal,TC00036,mrubio,33,Female,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Brenda Mclean,Digital Marketing,4,1.39,2025,9
U00988,CR00032,2025-07-11,0.0,Credit Card,TC00031,haley70,21,Female,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Brenda Mercer,Cybersecurity,1,1.86,2025,7
U00994,CR00026,2025-03-14,0.0,PayPal,TC00038,chaneyjeremy,29,Female,Intro to Machine Learning,Machine Learning,Free,Intermediate,0.0,47.7,4.73,Jeffrey Clark,Digital Marketing,1,2.38,2025,3
U00995,CR00032,2025-12-27,0.0,PayPal,TC00031,yholloway,27,Female,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Brenda Mercer,Cybersecurity,1,1.86,2025,12
U00995,CR00052,2025-08-24,0.0,PayPal,TC00034,yholloway,27,Female,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Brandon Dawson,Web Development,3,2.79,2025,8
U01003,CR00013,2025-09-17,0.0,Bank Transfer,TC00028,james19,35,Male,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,Timothy Bailey,Business,3,1.06,2025,9
U01030,CR00016,2025-08-24,0.0,Bank Transfer,TC00038,jkennedy,23,Female,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Jeffrey Clark,Digital Marketing,1,2.38,2025,8
U01036,CR00045,2025-03-19,0.0,PayPal,TC00044,johnwatson,35,Male,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Barbara Maynard,Finance,4,2.61,2025,3
U01049,CR00022,2025-08-10,0.0,Credit Card,TC00010,sramirez,34,Male,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,Frances Sanchez,Data Science,1,2.18,2025,8
U01049,CR00023,2025-04-13,0.0,PayPal,TC00010,sramirez,34,Male,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Frances Sanchez,Data Science,1,2.18,2025,4
U01059,CR00016,2025-11-27,0.0,Bank Transfer,TC00010,john53,30,Male,Digital Marketing,Marketing,Free,Intermediate,0.0,42.68,4.72,Frances Sanchez,Data Science,1,2.18,2025,11
U01061,CR00036,2025-03-05,0.0,PayPal,TC00014,akemp,22,Female,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,Susan Randolph,Project Management,3,2.45,2025,3
U01061,CR00038,2025-06-15,342.61,Credit Card,TC00009,akemp,22,Female,Risk Management,Project Management,Paid,Intermediate,342.61,17.14,4.84,Alexander Tucker,Project Management,2,2.22,2025,6
U01089,CR00060,2025-05-06,0.0,Credit Card,TC00036,stewartdrew,17,Female,Content Creation,Digital Marketing,Free,Beginner,0.0,8.95,2.14,Brenda Mclean,Digital Marketing,4,1.39,2025,5
U01109,CR00013,2025-12-15,0.0,PayPal,TC00028,christopher92,24,Female,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,Timothy Bailey,Business,3,1.06,2025,12
U01120,CR00024,2025-09-24,117.68,PayPal,TC00016,ashleymarshall,35,Female,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,David Carlson,Data Science,1,2.92,2025,9
U01135,CR00007,2025-07-18,0.0,Bank Transfer,TC00047,joseph79,22,Male,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Brad Griffin,Design,4,1.79,2025,7
U01144,CR00039,2025-03-02,346.71,PayPal,TC00009,fsanders,29,Female,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Alexander Tucker,Project Management,2,2.22,2025,3
U01144,CR00021,2025-01-01,0.0,PayPal,TC00016,fsanders,29,Female,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,David Carlson,Data Science,1,2.92,2025,1
U01156,CR00036,2025-05-18,0.0,Bank Transfer,TC00043,roblesjeremy,30,Male,Agile Project Management,Project Management,Free,Beginner,0.0,15.75,4.68,John Williams,Project Management,1,1.05,2025,5
U01156,CR00013,2025-05-25,0.0,PayPal,TC00028,roblesjeremy,30,Male,Finance for Startups,Business,Free,Advanced,0.0,15.84,2.0,Timothy Bailey,Business,3,1.06,2025,5
U01162,CR00027,2025-02-18,0.0,PayPal,TC00022,jacksonspencer,19,Female,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,John Holmes,Digital Marketing,3,2.5,2025,2
U01178,CR00022,2025-08-18,0.0,PayPal,TC00016,michaelholden,21,Female,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,David Carlson,Data Science,1,2.92,2025,8
U01178,CR00031,2025-11-15,0.0,Bank Transfer,TC00031,michaelholden,21,Female,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Brenda Mercer,Cybersecurity,1,1.86,2025,11
U01179,CR00039,2025-11-13,346.71,Bank Transfer,TC00009,alan43,31,Female,Project Planning,Project Management,Paid,Advanced,346.71,3.42,1.23,Alexander Tucker,Project Management,2,2.22,2025,11
U01179,CR00046,2025-03-29,248.1,PayPal,TC00027,alan43,31,Female,AI for Beginners,Artificial Intelligence,Paid,Beginner,248.1,9.4,1.2,Laurie Michael,Artificial Intelligence,3,1.55,2025,3
U01194,CR00052,2025-01-22,0.0,Bank Transfer,TC00045,timothy82,32,Female,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Emily Gutierrez,Web Development,5,1.07,2025,1
U01196,CR00006,2025-12-17,276.37,Bank Transfer,TC00047,mosleychelsea,21,Female,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,Brad Griffin,Design,4,1.79,2025,12
U01196,CR00028,2025-12-08,0.78,Credit Card,TC00047,mosleychelsea,21,Female,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Brad Griffin,Design,4,1.79,2025,12
U01205,CR00056,2025-01-10,212.39,Bank Transfer,TC00038,vanessagray,27,Male,Google Ads Mastery,Digital Marketing,Paid,Advanced,212.39,22.89,3.15,Jeffrey Clark,Digital Marketing,1,2.38,2025,1
U01205,CR00024,2025-01-08,117.68,Credit Card,TC00016,vanessagray,27,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,David Carlson,Data Science,1,2.92,2025,1
U01210,CR00010,2025-04-05,0.0,Bank Transfer,TC00003,lwheeler,22,Female,3D Modeling,Design,Free,Advanced,0.0,15.29,4.45,Amber Torres,Design,4,1.56,2025,4
U01226,CR00005,2025-04-28,0.0,Bank Transfer,TC00003,megan63,31,Female,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Amber Torres,Design,4,1.56,2025,4
U01226,CR00006,2025-08-14,276.37,PayPal,TC00051,megan63,31,Female,Graphic Design Basics,Design,Paid,Advanced,276.37,48.84,2.72,John Obrien,Design,2,1.77,2025,8
U01232,CR00022,2025-06-04,0.0,PayPal,TC00016,elaine98,27,Female,Data Visualization,Data Science,Free,Beginner,0.0,32.64,3.65,David Carlson,Data Science,1,2.92,2025,6
U01248,CR00028,2025-10-21,0.78,Credit Card,TC00031,pleon,16,Male,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Brenda Mercer,Cybersecurity,1,1.86,2025,10
U01248,CR00007,2025-07-29,0.0,Bank Transfer,TC00003,pleon,16,Male,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Amber Torres,Design,4,1.56,2025,7
U01252,CR00049,2025-09-06,415.51,Credit Card,TC00027,natalie03,19,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Laurie Michael,Artificial Intelligence,3,1.55,2025,9
U01270,CR00014,2025-10-07,0.0,Bank Transfer,TC00028,elizabethbates,19,Male,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Timothy Bailey,Business,3,1.06,2025,10
U01270,CR00009,2025-08-01,0.0,Bank Transfer,TC00003,elizabethbates,19,Male,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Amber Torres,Design,4,1.56,2025,8
U01297,CR00027,2025-07-21,0.0,Bank Transfer,TC00027,smallchristian,27,Male,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Laurie Michael,Artificial Intelligence,3,1.55,2025,7
U01300,CR00014,2025-06-02,0.0,Bank Transfer,TC00028,joseph98,19,Male,Sales Mastery,Business,Free,Advanced,0.0,22.29,3.15,Timothy Bailey,Business,3,1.06,2025,6
U01359,CR00009,2025-11-11,0.0,Credit Card,TC00047,mwarner,18,Female,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Brad Griffin,Design,4,1.79,2025,11
U01359,CR00031,2025-11-04,0.0,Bank Transfer,TC00031,mwarner,18,Female,Network Security,Cybersecurity,Free,Intermediate,0.0,26.52,1.91,Brenda Mercer,Cybersecurity,1,1.86,2025,11
U01363,CR00021,2025-07-17,0.0,PayPal,TC00016,perezsarah,25,Male,Data Analysis with Python,Data Science,Free,Intermediate,0.0,1.2,3.6,David Carlson,Data Science,1,2.92,2025,7
U01363,CR00019,2025-06-08,0.0,Credit Card,TC00023,perezsarah,25,Male,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Robert Mack,Finance,4,2.99,2025,6
U01368,CR00052,2025-08-08,0.0,PayPal,TC00025,patrickkari,24,Female,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Justin Pham,Web Development,4,2.17,2025,8
U01378,CR00009,2025-03-02,0.0,Bank Transfer,TC00003,turnerkelly,35,Male,Web Design Fundamentals,Design,Free,Beginner,0.0,48.19,4.51,Amber Torres,Design,4,1.56,2025,3
U01378,CR00001,2025-01-06,472.28,PayPal,TC00017,turnerkelly,35,Male,Python Basics,Programming,Paid,Beginner,472.28,11.0,4.74,Brian Perez,Digital Marketing,4,2.33,2025,1
U01379,CR00029,2025-10-15,0.0,PayPal,TC00043,carloliver,22,Male,Natural Language Processing,Machine Learning,Free,Beginner,0.0,16.33,1.13,John Williams,Project Management,1,1.05,2025,10
U01379,CR00025,2025-11-13,299.57,PayPal,TC00010,carloliver,22,Male,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,Frances Sanchez,Data Science,1,2.18,2025,11
U01421,CR00043,2025-02-18,0.0,Credit Card,TC00023,katelyncastro,22,Male,Corporate Finance,Finance,Free,Beginner,0.0,31.77,4.14,Robert Mack,Finance,4,2.99,2025,2
U01422,CR00042,2025-06-11,0.0,PayPal,TC00023,ashleynorton,16,Male,Investment Strategies,Finance,Free,Intermediate,0.0,34.83,4.1,Robert Mack,Finance,4,2.99,2025,6
U01422,CR00050,2025-05-18,490.9,Bank Transfer,TC00027,ashleynorton,16,Male,Computer Vision,Artificial Intelligence,Paid,Beginner,490.9,7.55,4.55,Laurie Michael,Artificial Intelligence,3,1.55,2025,5
U01424,CR00049,2025-07-17,415.51,Bank Transfer,TC00027,edgar29,28,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Laurie Michael,Artificial Intelligence,3,1.55,2025,7
U01433,CR00047,2025-12-04,89.59,PayPal,TC00027,kgibson,16,Female,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Laurie Michael,Artificial Intelligence,3,1.55,2025,12
U01433,CR00048,2025-12-05,0.0,Bank Transfer,TC00027,kgibson,16,Female,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Laurie Michael,Artificial Intelligence,3,1.55,2025,12
U01443,CR00048,2025-04-18,0.0,Credit Card,TC00027,traceyandrews,17,Female,AI Ethics,Artificial Intelligence,Free,Beginner,0.0,42.7,3.64,Laurie Michael,Artificial Intelligence,3,1.55,2025,4
U01443,CR00007,2025-05-17,0.0,Credit Card,TC00003,traceyandrews,17,Female,UI/UX Design,Design,Free,Advanced,0.0,48.68,2.61,Amber Torres,Design,4,1.56,2025,5
U01452,CR00051,2025-11-28,37.89,Credit Card,TC00045,donaldmendoza,23,Male,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,Emily Gutierrez,Web Development,5,1.07,2025,11
U01452,CR00024,2025-06-18,117.68,Bank Transfer,TC00010,donaldmendoza,23,Male,Big Data Analytics,Data Science,Paid,Advanced,117.68,48.09,2.57,Frances Sanchez,Data Science,1,2.18,2025,6
U01469,CR00017,2025-10-30,0.0,PayPal,TC00044,andersonbrandi,29,Female,SEO Mastery,Marketing,Free,Advanced,0.0,29.37,4.79,Barbara Maynard,Finance,4,2.61,2025,10
U01469,CR00032,2025-01-05,0.0,PayPal,TC00031,andersonbrandi,29,Female,Ethical Hacking,Cybersecurity,Free,Advanced,0.0,16.74,2.38,Brenda Mercer,Cybersecurity,1,1.86,2025,1
U01474,CR00052,2025-03-25,0.0,Credit Card,TC00045,sherryfowler,20,Male,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Emily Gutierrez,Web Development,5,1.07,2025,3
U01474,CR00053,2025-05-07,0.0,Bank Transfer,TC00026,sherryfowler,20,Male,React for Beginners,Web Development,Free,Advanced,0.0,40.07,2.67,Patrick Wilson,Web Development,1,2.83,2025,5
U01476,CR00011,2025-04-03,326.02,Credit Card,TC00028,kenneth36,35,Female,Entrepreneurship 101,Business,Paid,Intermediate,326.02,11.31,2.69,Timothy Bailey,Business,3,1.06,2025,4
U01515,CR00008,2025-10-06,0.0,Bank Transfer,TC00003,rossanthony,35,Female,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Amber Torres,Design,4,1.56,2025,10
U01523,CR00030,2025-04-04,0.0,PayPal,TC00034,egutierrez,16,Male,Reinforcement Learning,Machine Learning,Free,Intermediate,0.0,38.49,1.73,Brandon Dawson,Web Development,3,2.79,2025,4
U01532,CR00023,2025-01-26,0.0,Bank Transfer,TC00010,alexanderjacob,28,Female,Machine Learning Fundamentals,Data Science,Free,Intermediate,0.0,9.71,3.02,Frances Sanchez,Data Science,1,2.18,2025,1
U01538,CR00049,2025-12-10,415.51,Credit Card,TC00027,thompsonjack,27,Female,Deep Learning,Artificial Intelligence,Paid,Intermediate,415.51,28.33,3.11,Laurie Michael,Artificial Intelligence,3,1.55,2025,12
U01547,CR00008,2025-03-09,0.0,Credit Card,TC00047,cookdesiree,17,Male,Photoshop Mastery,Design,Free,Advanced,0.0,2.87,1.52,Brad Griffin,Design,4,1.79,2025,3
U01547,CR00027,2025-11-22,0.0,Credit Card,TC00027,cookdesiree,17,Male,Neural Networks,Machine Learning,Free,Advanced,0.0,9.3,1.81,Laurie Michael,Artificial Intelligence,3,1.55,2025,11
U01548,CR00004,2025-08-13,0.0,Credit Card,TC00045,travis26,35,Female,Advanced Python,Programming,Free,Beginner,0.0,45.13,2.88,Emily Gutierrez,Web Development,5,1.07,2025,8
U01576,CR00033,2025-09-21,0.0,PayPal,TC00031,charlessmith,35,Male,Cybersecurity Fundamentals,Cybersecurity,Free,Intermediate,0.0,48.25,3.93,Brenda Mercer,Cybersecurity,1,1.86,2025,9
U01576,CR00005,2025-05-19,0.0,Bank Transfer,TC00003,charlessmith,35,Male,Full Stack Development,Programming,Free,Beginner,0.0,28.68,1.28,Amber Torres,Design,4,1.56,2025,5
U01581,CR00051,2025-06-09,37.89,Bank Transfer,TC00045,lori53,30,Male,HTML & CSS,Web Development,Paid,Advanced,37.89,24.11,1.3,Emily Gutierrez,Web Development,5,1.07,2025,6
U01581,CR00057,2025-03-11,177.34,Credit Card,TC00038,lori53,30,Male,SEO for E-commerce,Digital Marketing,Paid,Advanced,177.34,49.73,3.89,Jeffrey Clark,Digital Marketing,1,2.38,2025,3
U01583,CR00037,2025-07-18,0.0,PayPal,TC00009,daniel76,30,Female,Scrum Essentials,Project Management,Free,Intermediate,0.0,33.93,3.45,Alexander Tucker,Project Management,2,2.22,2025,7
U01597,CR00025,2025-01-02,299.57,Bank Transfer,TC00016,sarahhopkins,21,Female,Statistical Analysis,Data Science,Paid,Beginner,299.57,48.32,3.74,David Carlson,Data Science,1,2.92,2025,1
U01599,CR00019,2025-08-15,0.0,Bank Transfer,TC00031,tracy23,29,Female,Content Marketing,Marketing,Free,Advanced,0.0,18.0,2.98,Brenda Mercer,Cybersecurity,1,1.86,2025,8
U01603,CR00047,2025-03-15,89.59,PayPal,TC00027,kennethmartinez,32,Male,Natural Language Processing,Artificial Intelligence,Paid,Intermediate,89.59,1.55,2.68,Laurie Michael,Artificial Intelligence,3,1.55,2025,3
U01603,CR00045,2025-09-19,0.0,PayPal,TC00044,kennethmartinez,32,Male,Financial Modeling,Finance,Free,Advanced,0.0,6.36,1.59,Barbara Maynard,Finance,4,2.61,2025,9
U01609,CR00052,2025-08-26,0.0,Bank Transfer,TC00025,jonesjoan,15,Male,JavaScript Mastery,Web Development,Free,Beginner,0.0,40.76,2.2,Justin Pham,Web Development,4,2.17,2025,8
U01622,CR00028,2025-03-01,0.78,Credit Card,TC00044,scottkennedy,15,Female,Deep Learning,Machine Learning,Paid,Advanced,0.78,44.96,3.89,Barbara Maynard,Finance,4,2.61,2025,3
